"";"COD7D";"COD6D";"Municipio";"population.Amarela";"icsap_n.Amarela";"it_n.Amarela";"icsap_prop.Amarela";"icsap_rate.Amarela";"population.Branca";"icsap_n.Branca";"it_n.Branca";"icsap_prop.Branca";"icsap_rate.Branca";"population.Indígena";"icsap_n.Indígena";"it_n.Indígena";"icsap_prop.Indígena";"icsap_rate.Indígena";"population.NI";"icsap_n.NI";"it_n.NI";"icsap_prop.NI";"icsap_rate.NI";"population.Parda";"icsap_n.Parda";"it_n.Parda";"icsap_prop.Parda";"icsap_rate.Parda";"population.Preta";"icsap_n.Preta";"it_n.Preta";"icsap_prop.Preta";"icsap_rate.Preta";"ICSAPprop";"ICSAPrate";"icsap_prop_ratio_amarela";"icsap_prop_ratio_branca";"icsap_prop_ratio_indigena";"icsap_prop_ratio_ni";"icsap_prop_ratio_parda";"icsap_prop_ratio_preta";"icsap_rate_ratio_amarela";"icsap_rate_ratio_branca";"icsap_rate_ratio_indigena";"icsap_rate_ratio_ni";"icsap_rate_ratio_parda";"icsap_rate_ratio_preta"
"31";"1100700";"110070";"Campo Novo de Rondônia (RO)";66;1;2;0,5;151,515151515152;4206;78;142;0,549295774647887;185,449358059914;9;0;0;NA;0;0;13;50;0,26;Inf;6905;514;887;0,579481397970688;744,388124547429;1479;7;9;0,777777777777778;47,3292765382015;0,562385321100917;484,011054086064;0,889070146818924;0,976724950026424;NA;0,46231647634584;1,03039922314527;1,38299800616277;0,313040684166296;0,383151079906822;0;Inf;1,53795686743771;0,0977855281168551
"32";"1100809";"110080";"Candeias do Jamari (RO)";320;0;0;NA;0;4836;3;29;0,103448275862069;6,20347394540943;13;0;1;0;0;0;45;244;0,184426229508197;Inf;13407;47;281;0,167259786476868;35,0563138658909;1203;0;4;0;0;0,16994633273703;48,030739673391;NA;0,608711433756807;0;1,08520276100087;0,984191796216522;0;0;0,129156327543424;0;Inf;0,729872454687849;0
"33";"1100908";"110090";"Castanheiras (RO)";5;1;2;0,5;2000;1414;0;6;0;0;0;0;0;NA;NA;0;68;143;0,475524475524476;Inf;1936;4;16;0,25;20,6611570247934;220;0;0;NA;0;0,437125748502994;204,195804195804;1,14383561643836;0;NA;1,08784366318613;0,571917808219178;NA;9,79452054794521;0;NA;Inf;0,101183063511831;0
"34";"1100924";"110092";"Chupinguaia (RO)";29;0;1;0;0;2712;3;10;0,3;11,0619469026549;235;0;2;0;0;0;14;35;0,4;Inf;4829;65;192;0,338541666666667;134,603437564713;496;1;3;0,333333333333333;20,1612903225806;0,34156378600823;99,9879532586435;0;0,878313253012049;0;1,1710843373494;0,991152108433736;0,975903614457833;0;0,110632796673419;0;Inf;1,34619654846348;0,201637193937039
"35";"1100940";"110094";"Cujubim (RO)";178;9;12;0,75;505,61797752809;4845;64;94;0,680851063829787;132,094943240454;3;0;0;NA;0;0;7;50;0,14;Inf;9384;86;296;0,290540540540541;91,6453537936914;1444;7;8;0,875;48,4764542936288;0,376086956521739;109,120726630503;1,99421965317919;1,81035542983643;NA;0,372254335260116;0,772535541321669;2,32658959537572;4,63356498019096;1,21053943938391;0;Inf;0,839852854939415;0,444246073046933
"36";"1101005";"110100";"Governador Jorge Teixeira (RO)";72;1;1;1;138,888888888889;3506;23;51;0,450980392156863;65,6018254420993;86;1;1;1;116,279069767442;0;231;483;0,478260869565217;Inf;6162;158;279;0,566308243727599;256,410256410256;686;8;13;0,615384615384615;116,618075801749;0,509661835748792;401,44596651446;1,96208530805687;0,884862001672708;1,96208530805687;0,938388625592418;1,11114508484941;1,20743711265038;0,345971563981042;0,163413836267144;0,289650611705059;Inf;0,638716733503463;0,290495074129855
"37";"1101104";"110110";"Itapuã do Oeste (RO)";111;0;0;NA;0;2278;2;12;0,166666666666667;8,77963125548727;25;0;0;NA;0;0;12;70;0,171428571428571;Inf;5528;20;106;0,188679245283019;36,1794500723589;624;2;2;1;32,0512820512821;0,189473684210526;42,026616857343;NA;0,879629629629631;NA;0,904761904761906;0,995807127882601;5,27777777777779;0;0,2089064481514;0;Inf;0,860869914777295;0,76264245014245
"38";"1101203";"110120";"Ministro Andreazza (RO)";79;0;0;NA;0;4631;100;210;0,476190476190476;215,936082919456;17;0;0;NA;0;0;85;157;0,54140127388535;Inf;5017;138;299;0,461538461538462;275,064779748854;608;7;12;0,583333333333333;115,131578947368;0,486725663716814;318,778979907264;NA;0,978354978354979;NA;1,11233352634627;0,948251748251749;1,19848484848485;0;0,677384948600669;0;Inf;0,862869878775799;0,361164274322169
"39";"1101302";"110130";"Mirante da Serra (RO)";178;2;4;0,5;112,359550561798;4592;257;451;0,569844789356984;559,668989547038;162;0;1;0;0;0;23;119;0,19327731092437;Inf;6322;233;465;0,501075268817204;368,5542549826;624;7;14;0,5;112,179487179487;0,495256166982922;439,467923892911;1,0095785440613;1,15060614555989;0;0,390257252326218;1,0117496807152;1,0095785440613;0,255671789573378;1,27351499192332;0;Inf;0,838637440743933;0,25526205914137
"40";"1101401";"110140";"Monte Negro (RO)";93;11;20;0,55;1182,79569892473;4743;418;636;0,657232704402516;881,298756061564;12;0;0;NA;0;0;479;815;0,587730061349693;Inf;8335;730;1347;0,541945063103192;875,824835032993;908;34;68;0,5;374,449339207048;0,579348579348579;1186,57298985168;0,949342105263159;1,13443396226415;NA;1,01446707957848;0,935438667533381;0,863038277511962;0,996816638370118;0,742726122707146;0;Inf;0,738112903735041;0,315572107581729
"41";"1101435";"110143";"Nova União (RO)";63;0;0;NA;0;2562;9;23;0,391304347826087;35,1288056206089;0;0;1;0;NA;0;129;552;0,233695652173913;Inf;4374;27;100;0,27;61,7283950617284;494;0;0;NA;0;0,244082840236686;220,205525156813;NA;1,60316205533597;0;0,957444005270094;1,10618181818182;NA;0;0,159527357888014;NA;Inf;0,280321735877291;0
"42";"1101450";"110145";"Parecis (RO)";9;0;1;0;0;2169;35;60;0,583333333333333;161,364684186261;35;0;0;NA;0;0;29;82;0,353658536585366;Inf;2217;25;50;0,5;112,7649977447;380;10;14;0,714285714285714;263,157894736842;0,478260869565217;205,821205821206;0;1,21969696969697;NA;0,739467849223947;1,04545454545455;1,49350649350649;0;0,78400417266254;0;Inf;0,547878423385865;1,27857522594365
"43";"1101468";"110146";"Pimenteiras do Oeste (RO)";46;0;0;NA;0;829;12;22;0,545454545454545;144,75271411339;14;0;0;NA;0;0;29;52;0,557692307692308;Inf;1010;49;95;0,515789473684211;485,148514851485;416;13;17;0,764705882352941;312,5;0,553763440860215;444,924406047516;NA;0,984995586937335;NA;1,00709484690067;0,93142565150741;1,38092518560822;0;0,325342265216017;0;Inf;1,09040661347688;0,702366504854369
"44";"1101476";"110147";"Primavera de Rondônia (RO)";56;0;0;NA;0;1565;3;8;0,375;19,1693290734824;8;0;0;NA;0;0;77;143;0,538461538461538;Inf;1657;4;34;0,117647058823529;24,140012070006;238;0;1;0;0;0,451612903225806;238,365493757094;NA;0,830357142857144;NA;1,19230769230769;0,260504201680673;0;0;0,0804198995892287;0;Inf;0,101273098255597;0
"45";"1101484";"110148";"São Felipe D'Oeste (RO)";66;0;0;NA;0;2516;2;13;0,153846153846154;7,94912559618442;5;0;0;NA;0;0;16;50;0,32;Inf;2969;24;66;0,363636363636364;80,8352980801617;462;0;0;NA;0;0,325581395348837;69,790628115653;NA;0,472527472527473;NA;0,982857142857143;1,11688311688312;NA;0;0,113899613899614;0;Inf;1,15825434249146;0
"46";"1101492";"110149";"São Francisco do Guaporé (RO)";112;0;2;0;0;5912;3;27;0,111111111111111;5,0744248985115;379;0;0;NA;0;0;11;83;0,132530120481928;Inf;8920;594;1125;0,528;665,919282511211;712;0;1;0;0;0,491114701130856;379,170564390396;0;0,22624269005848;NA;0,269855738744452;1,0751052631579;0;0;0,0133829610604658;0;Inf;1,75625258142554;0
"47";"1101500";"110150";"Seringueiras (RO)";120;0;0;NA;0;4758;54;138;0,391304347826087;113,493064312736;13;0;1;0;0;0;114;364;0,313186813186813;Inf;5767;98;411;0,238442822384428;169,932373851222;971;6;18;0,333333333333333;61,7919670442842;0,291845493562232;233,898013586723;NA;1,34079283887468;0;1,07312540400776;0,817017317876055;1,1421568627451;0;0,485224575328239;0;Inf;0,726523373351421;0,264183376749258
"48";"1101559";"110155";"Teixeirópolis (RO)";89;0;0;NA;0;1656;28;52;0,538461538461538;169,082125603865;17;0;0;NA;0;0;41;108;0,37962962962963;Inf;2736;105;185;0,567567567567568;383,771929824561;390;1;2;0,5;25,6410256410256;0,504322766570605;358,019639934534;NA;1,06769230769231;NA;0,752751322751323;1,12540540540541;0,991428571428572;0;0,472270531400966;0;Inf;1,0719298245614;0,0716190476190475
"49";"1101609";"110160";"Theobroma (RO)";212;0;0;NA;0;3571;3;18;0,166666666666667;8,40100812097452;9;0;0;NA;0;0;140;318;0,440251572327044;Inf;6246;97;206;0,470873786407767;155,299391610631;611;2;5;0,4;32,7332242225859;0,442413162705667;227,251385106583;NA;0,3767217630854;NA;0,99511409116898;1,06433041803739;0,904132231404959;0;0,0369679072232469;0;Inf;0,683381496389093;0,14403971270509
"50";"1101708";"110170";"Urupá (RO)";154;0;0;NA;0;4824;5;21;0,238095238095238;10,3648424543947;3;0;1;0;0;0;223;610;0,365573770491803;Inf;6910;65;191;0,340314136125654;94,0665701881331;1083;3;6;0,5;27,7008310249307;0,357056694813028;228,148604902112;NA;0,666827541827541;0;1,02385356668143;0,953109523135701;1,40033783783784;0;0,0454302250011205;0;Inf;0,412303946493527;0,121415737066707
"51";"1101757";"110175";"Vale do Anari (RO)";78;16;30;0,533333333333333;2051,28205128205;2746;18;35;0,514285714285714;65,5498907501821;6;0;0;NA;0;0;18;69;0,260869565217391;Inf;5761;65;158;0,411392405063291;112,827634091304;793;13;20;0,65;163,934426229508;0,416666666666667;138,533674339301;1,28;1,23428571428571;NA;0,626086956521739;0,987341772151898;1,56;14,807100591716;0,473169365230545;0;Inf;0,814441937163687;1,18335435056746
"52";"1101807";"110180";"Vale do Paraíso (RO)";80;0;0;NA;0;2776;60;105;0,571428571428571;216,138328530259;9;0;0;NA;0;0;84;193;0,435233160621762;Inf;4876;107;227;0,47136563876652;219,442165709598;469;16;29;0,551724137931034;341,151385927505;0,481949458483755;325,213154689403;NA;1,1856607811664;NA;0,903068056121557;0,978039565081093;1,14477592664342;0;0,664605122559337;0;Inf;0,674764112537753;1,04900856871342
"53";"1200013";"120001";"Acrelândia (AC)";150;0;0;NA;0;3328;0;9;0;0;2;0;0;NA;0;0;30;146;0,205479452054795;Inf;8593;131;461;0,284164859002169;152,449668334691;465;0;2;0;0;0,260517799352751;128,40963471048;NA;0;NA;0,788734791117161;1,09076945877851;0;0;0;0;Inf;1,18721362831078;0
"54";"1200054";"120005";"Assis Brasil (AC)";130;2;2;1;153,846153846154;1528;6;24;0,25;39,2670157068063;556;21;68;0,308823529411765;377,697841726619;0;5;55;0,0909090909090909;Inf;3643;89;309;0,288025889967638;244,304144935493;215;1;6;0,166666666666667;46,5116279069767;0,267241379310345;204,216073781291;3,74193548387097;0,935483870967741;1,15559772296015;0,340175953079179;1,07777429794342;0,623655913978494;0,753349875930522;0,192281709170748;1,84950104432583;Inf;1,19630223229703;0,227756939234809
"55";"1200104";"120010";"Brasiléia (AC)";432;0;0;NA;0;5444;2;8;0,25;3,67376928728876;132;6;9;0,666666666666667;454,545454545455;0;25;146;0,171232876712329;Inf;13922;303;834;0,363309352517986;217,641143513863;1468;0;0;NA;0;0,337011033099298;157,024020936536;NA;0,741815476190476;1,9781746031746;0,508092791911285;1,07803400137033;NA;0;0,0233962247647038;2,89475108225108;Inf;1,38603725860406;0
"56";"1200138";"120013";"Bujari (AC)";250;0;0;NA;0;1789;2;7;0,285714285714286;11,1794298490777;10;0;0;NA;0;0;19;65;0,292307692307692;Inf;5898;15;116;0,129310344827586;25,4323499491353;524;0;1;0;0;0,19047619047619;42,4979341282021;NA;1,5;NA;1,53461538461539;0,678879310344829;0;0;0,263058195143159;0;Inf;0,598437323386459;0
"57";"1200179";"120017";"Capixaba (AC)";134;0;0;NA;0;1444;1;3;0,333333333333333;6,92520775623269;6;0;0;NA;0;0;8;56;0,142857142857143;Inf;6867;39;143;0,272727272727273;56,7933595456531;347;0;0;NA;0;0,237623762376238;54,5578540577404;NA;1,40277777777778;NA;0,601190476190475;1,14772727272727;NA;0;0,126933287165282;0;Inf;1,0409749526722;0
"58";"1200203";"120020";"Cruzeiro do Sul (AC)";760;0;0;NA;0;19826;139;395;0,351898734177215;70,1099566226168;987;12;26;0,461538461538462;121,580547112462;0;117;874;0,133867276887872;Inf;52617;2494;5843;0,426835529693651;473,991295588878;4317;4;14;0,285714285714286;9,26569376882094;0,386744966442953;352,325270358057;NA;0,909898679260825;1,19339229100617;0,346138381887946;1,10366149977187;0,738766656337155;0;0,19899213176326;0,345080405356401;Inf;1,3453230167316;0,026298691999596
"59";"1200252";"120025";"Epitaciolândia (AC)";361;0;0;NA;0;3236;0;0;NA;0;7;1;1;1;1428,57142857143;0;6;62;0,0967741935483871;Inf;10614;178;464;0,383620689655172;167,703033729037;882;0;1;0;0;0,350378787878788;122,516556291391;NA;NA;2,85405405405405;0,276198779424586;1,09487418452936;0;0;0;11,6602316602316;Inf;1,36881935638295;0
"60";"1200302";"120030";"Feijó (AC)";642;0;0;NA;0;9514;4;25;0,16;4,20433046037419;2615;8;36;0,222222222222222;30,5927342256214;0;17;113;0,150442477876106;Inf;17359;167;611;0,273322422258592;96,2036983697218;2282;1;2;0,5;4,38212094653812;0,250317662007624;60,779958040232;NA;0,639187817258883;0,887760857304004;0,601006244104038;1,09190226557113;1,99746192893401;0;0,069172974051598;0,503335889198397;Inf;1,58281942718752;0,0720981239183724
"61";"1200328";"120032";"Jordão (AC)";5;1;4;0,25;2000;994;1;8;0,125;10,0603621730382;2130;6;20;0,3;28,169014084507;0;1;9;0,111111111111111;Inf;2972;14;64;0,21875;47,1063257065949;476;0;6;0;0;0,207207207207207;34,9703512239623;1,20652173913044;0,603260869565218;1,44782608695652;0,536231884057972;1,05570652173913;0;57,1913043478261;0,287682617443793;0,805511328842621;Inf;1,34703610509685;0
"62";"1200336";"120033";"Mâncio Lima (AC)";201;1;1;1;49,7512437810945;2183;4;20;0,2;18,3234081539166;1313;7;15;0,466666666666667;53,3130236100533;0;13;94;0,138297872340426;Inf;10984;207;515;0,401941747572816;188,455935906773;525;0;2;0;0;0,358578052550232;152,571353413126;2,78879310344827;0,557758620689655;1,30143678160919;0,385684152604549;1,12093237361902;0;0,326085091782468;0,120097303615714;0,349430102161411;Inf;1,23519869025793;0
"63";"1200344";"120034";"Manoel Urbano (AC)";82;0;0;NA;0;1282;16;27;0,592592592592593;124,804992199688;451;8;18;0,444444444444444;177,383592017738;0;8;34;0,235294117647059;Inf;5876;328;741;0,442645074224022;558,202859087815;290;3;3;1;103,448275862069;0,441069258809235;454,83022177672;NA;1,3435363738394;1,00765228037955;0,533462971965645;1,00357271649138;2,26721763085399;0;0,274399075136559;0,389999572422471;Inf;1,22727741553164;0,22744371615845
"64";"1200351";"120035";"Marechal Thaumaturgo (AC)";176;0;0;NA;0;2099;3;25;0,12;14,292520247737;1439;5;10;0,5;34,7463516330785;0;10;77;0,12987012987013;Inf;9172;73;252;0,28968253968254;79,590056694287;1341;0;0;NA;0;0,25;63,9628874674914;NA;0,48;2;0,519480519480519;1,15873015873016;NA;0;0,223450203917093;0,543226752399789;Inf;1,24431619405453;0
"65";"1200385";"120038";"Plácido de Castro (AC)";508;0;0;NA;0;4101;77;132;0,583333333333333;187,759083150451;12;0;1;0;0;0;30;141;0,212765957446809;Inf;11235;403;770;0,523376623376623;358,700489541611;1353;24;39;0,615384615384615;177,383592017738;0,493074792243767;310,302748561799;NA;1,18305243445693;0;0,431508486732011;1,06145483729753;1,24805531547105;0;0,605083532197774;0;Inf;1,15596942406771;0,57164686049312
"66";"1200393";"120039";"Porto Walter (AC)";161;0;0;NA;0;2386;5;12;0,416666666666667;20,9555741827326;538;5;7;0,714285714285714;92,9368029739777;0;46;129;0,356589147286822;Inf;5560;43;158;0,272151898734177;77,3381294964029;531;0;0;NA;0;0,323529411764706;107,890148212729;NA;1,28787878787879;2,20779220779221;1,10218463706836;0,841196777905638;NA;0;0,194230655253287;0,861402125342645;Inf;0,716822905312113;0
"67";"1200401";"120040";"Rio Branco (AC)";7171;0;8;0;0;87761;34;352;0,0965909090909091;3,87415822517975;711;8;23;0,347826086956522;112,517580872011;12;954;5767;0,165423963932721;795000;221753;1117;9821;0,113735872110783;50,371359124792;18630;6;33;0,181818181818182;3,22061191626409;0,132404398900275;63,0583445919807;0;0,729514350679994;2,62699796868908;1,24938419951829;0,859003726881062;1,37320348363293;0;0,0614376772851794;1,78434086083383;12607,3718735252;0,798805605359927;0,051073524639809
"68";"1200427";"120042";"Rodrigues Alves (AC)";143;0;0;NA;0;3025;30;67;0,447761194029851;99,1735537190083;11;2;3;0,666666666666667;1818,18181818182;0;8;109;0,073394495412844;Inf;10601;267;562;0,47508896797153;251,863031789454;609;0;2;0;0;0,413189771197847;213,357425811384;NA;1,08366959988332;1,61346362649294;0,17762902310014;1,1498081537552;0;0;0,464823538912967;8,52176488007106;Inf;1,18047464639037;0
"69";"1200435";"120043";"Santa Rosa do Purus (AC)";17;0;0;NA;0;776;6;9;0,666666666666667;77,319587628866;2526;82;166;0,493975903614458;324,623911322249;0;4;16;0,25;Inf;1290;92;156;0,58974358974359;713,178294573643;82;0;0;NA;0;0,530259365994236;392,240460456193;NA;1,25724637681159;0,931574122577266;0,471467391304348;1,11217948717949;NA;0;0,197122926938592;0,827614547832971;Inf;1,81821705426356;0
"70";"1200450";"120045";"Senador Guiomard (AC)";489;0;0;NA;0;3718;3;12;0,25;8,06885422270038;11;0;0;NA;0;0;29;139;0,20863309352518;Inf;14774;287;644;0,445652173913043;194,260186814674;1187;0;0;NA;0;0,40125786163522;158,085138014768;NA;0,623040752351097;NA;0,51994767822106;1,11063786288674;NA;0;0,0510411941566993;0;Inf;1,22883269897596;0
"71";"1200500";"120050";"Sena Madureira (AC)";274;0;0;NA;0;6448;76;124;0,612903225806452;117,866004962779;986;12;27;0,444444444444444;121,703853955375;0;33;197;0,16751269035533;Inf;27598;1117;1984;0,563004032258065;404,739473874918;2723;3;3;1;11,0172603745869;0,531477516059957;326,329906124274;NA;1,15320631124743;0,836243173068314;0,31518302335189;1,05931862636791;1,88154713940371;0;0,361186648084571;0,372947289449554;Inf;1,24027699049067;0,0337611115862339
"72";"1200609";"120060";"Tarauacá (AC)";1272;0;0;NA;0;8030;2;32;0,0625;2,4906600249066;1430;7;24;0,291666666666667;48,951048951049;0;13;87;0,149425287356322;Inf;22788;241;995;0,242211055276382;105,757416183956;2070;0;2;0;0;0,230701754385965;73,8971621241922;NA;0,270912547528517;1,26425855513308;0,64769896420611;1,04988822439192;0;0;0,0337044069530136;0,662421228961153;Inf;1,43114313383536;0
"73";"1200708";"120070";"Xapuri (AC)";393;0;0;NA;0;2980;29;84;0,345238095238095;97,3154362416107;27;0;0;NA;0;0;22;95;0,231578947368421;Inf;11122;230;843;0,272835112692764;206,797338608164;1569;0;1;0;0;0,274682306940371;174,631781741346;NA;1,25686324351805;NA;0,843079228319912;0,993275161155509;0;0;0,557260741837637;0;Inf;1,18419073862775;0
"74";"1200807";"120080";"Porto Acre (AC)";124;0;0;NA;0;3074;0;5;0;0;21;0;0;NA;0;0;19;105;0,180952380952381;Inf;11016;22;228;0,0964912280701754;19,9709513435004;645;0;0;NA;0;0,121301775147929;27,5537634408602;NA;0;NA;1,4917537746806;0,795464270432178;NA;0;0;0;Inf;0,724799404856794;0
"75";"1300029";"130002";"Alvarães (AM)";32;0;1;0;0;1840;0;0;NA;0;1016;3;9;0,333333333333333;29,5275590551181;0;2;5;0,4;Inf;10381;74;229;0,323144104803493;71,2840766785474;819;0;0;NA;0;0,323770491803279;56,076093128904;0;NA;1,0295358649789;1,23544303797468;0,998065336355093;NA;0;0;0,526562344263929;Inf;1,27120262309794;0
"76";"1300060";"130006";"Amaturá (AM)";22;0;0;NA;0;417;0;7;0;0;3024;0;0;NA;0;0;0;0;NA;NA;5955;64;162;0,395061728395062;107,472712006717;49;0;0;NA;0;0,378698224852071;67,6032534065702;NA;0;NA;NA;1,04320987654321;NA;0;0;0;NA;1,58975650713686;0
"77";"1300086";"130008";"Anamã (AM)";64;0;0;NA;0;915;0;0;NA;0;119;2;2;1;168,067226890756;0;4;19;0,210526315789474;Inf;8981;169;238;0,710084033613445;188,175036187507;135;0;0;NA;0;0,675675675675676;171,333463873115;NA;NA;1,48;0,311578947368421;1,0509243697479;NA;0;0;0,980936374549822;Inf;1,0982970397824;0
"78";"1300102";"130010";"Anori (AM)";15;0;0;NA;0;2385;0;0;NA;0;367;0;0;NA;0;0;0;4;0;NA;13383;126;263;0,479087452471483;94,1492938802959;167;1;2;0,5;59,8802395209581;0,472118959107807;77,8329349757921;NA;NA;NA;0;1,01476003712464;1,05905511811024;0;0;0;NA;1,20963309310613;0,769343203357066
"79";"1300144";"130014";"Apuí (AM)";268;0;0;NA;0;6521;1;3;0,333333333333333;1,53350713080816;68;0;0;NA;0;0;40;107;0,373831775700935;Inf;9649;227;589;0,385398981324278;235,257539641414;1501;0;0;NA;0;0,383404864091559;148,831010162715;NA;0,869402985074628;NA;0,975031385130424;1,00520107442415;NA;0;0,0103036801882322;0;Inf;1,58070243146378;0
"80";"1300201";"130020";"Atalaia do Norte (AM)";37;0;0;NA;0;1376;0;0;NA;0;6274;13;27;0,481481481481481;20,7204335352247;0;2;15;0,133333333333333;Inf;7340;42;118;0,355932203389831;57,2207084468665;126;0;0;NA;0;0,35625;37,6163136012671;NA;NA;1,35152696556205;0,374269005847953;0,999107939339875;NA;0;0;0,550836367296948;Inf;1,52116735981643;0
"81";"1300300";"130030";"Autazes (AM)";274;0;0;NA;0;6287;0;0;NA;0;6877;1;3;0,333333333333333;1,4541224371092;0;1;1;1;Inf;16751;289;655;0,441221374045802;172,527013312638;1946;0;0;NA;0;0,441578148710167;90,5554691146725;NA;NA;0,754868270332188;2,26460481099656;0,999192046378636;NA;0;0;0,0160578091122008;Inf;1,90520810061911;0
"82";"1300409";"130040";"Barcelos (AM)";198;0;0;NA;0;2533;2;4;0,5;7,89577575996842;8367;15;39;0,384615384615385;17,9275726066691;0;0;2;0;NA;13591;121;405;0,298765432098765;89,0295048193658;1029;0;0;NA;0;0,306666666666667;53,658915934365;NA;1,63043478260869;1,25418060200669;0;0,974235104669886;NA;0;0,147147507967296;0,33410240021617;NA;1,65917449633656;0
"83";"1300508";"130050";"Barreirinha (AM)";112;0;0;NA;0;2378;0;0;NA;0;4940;3;5;0,6;6,07287449392713;0;15;101;0,148514851485149;Inf;19491;168;420;0,4;86,1936278282284;434;0;0;NA;0;0,35361216730038;67,994882105648;NA;NA;1,69677419354839;0,419993612264453;1,13118279569893;NA;0;0;0,0893136998824604;Inf;1,26764875765655;0
"84";"1300607";"130060";"Benjamin Constant (AM)";257;0;0;NA;0;2924;0;0;NA;0;9833;0;0;NA;0;0;77;479;0,160751565762004;Inf;19319;1;5;0,2;0,517625135876598;1078;0;0;NA;0;0,161157024793388;23,3456047409536;NA;NA;NA;0,997484074728336;1,24102564102564;NA;0;0;0;Inf;0,0221722736086833;0
"85";"1300631";"130063";"Beruri (AM)";22;0;0;NA;0;1443;0;0;NA;0;519;0;0;NA;0;0;1;16;0,0625;Inf;13221;9;36;0,25;6,8073519400953;281;0;0;NA;0;0,192307692307692;6,45744543458608;NA;NA;NA;0,325000000000001;1,3;NA;0;0;0;Inf;1,05418652144316;0
"86";"1300680";"130068";"Boa Vista do Ramos (AM)";66;0;0;NA;0;1471;0;0;NA;0;87;0;0;NA;0;0;1;4;0,25;Inf;13028;59;236;0,25;45,2870739944734;327;0;0;NA;0;0,25;40,0560785099139;NA;NA;NA;1;1;NA;0;0;0;Inf;1,13059180227203;0
"87";"1300706";"130070";"Boca do Acre (AM)";271;0;0;NA;0;7798;1;4;0,25;1,28238009746089;877;18;28;0,642857142857143;205,245153933865;0;21;108;0,194444444444444;Inf;19600;201;481;0,417879417879418;102,551020408163;2086;0;0;NA;0;0,388083735909823;78,6758944894228;NA;0,644190871369294;1,65649081209247;0,50103734439834;1,07677642532414;NA;0;0,0162995299358597;2,60874255406729;Inf;1,30346176644932;0
"88";"1300805";"130080";"Borba (AM)";151;0;0;NA;0;4002;0;0;NA;0;5931;22;49;0,448979591836735;37,0932389141797;0;0;3;0;NA;24186;183;473;0,386892177589852;75,6636070453982;691;0;0;NA;0;0,39047619047619;58,6367666828752;NA;NA;1,14982578397213;0;0,990821430413037;NA;0;0;0,632593524721287;NA;1,2903782272752;0
"89";"1300839";"130083";"Caapiranga (AM)";63;0;0;NA;0;1369;2;10;0,2;14,609203798393;15;0;0;NA;0;0;72;168;0,428571428571429;Inf;9219;10;25;0,4;10,8471634667534;309;0;0;NA;0;0,413793103448276;76,5375854214123;NA;0,483333333333333;NA;1,03571428571429;0,966666666666666;NA;0;0,190876204389718;0;Inf;0,14172335600907;0
"90";"1300904";"130090";"Canutama (AM)";15;0;0;NA;0;2477;23;39;0,58974358974359;92,8542591844974;165;0;0;NA;0;0;0;0;NA;NA;9813;107;231;0,463203463203463;109,039029858351;268;3;7;0,428571428571429;111,940298507463;0,48014440433213;104,411995603705;NA;1,22826296510507;NA;NA;0,964716987273378;0,892588614393126;0;0,889306431197092;0;NA;1,04431515965089;1,07210189653238
"91";"1301001";"130100";"Carauari (AM)";340;0;0;NA;0;5770;0;3;0;0;200;0;2;0;0;0;231;568;0,40669014084507;Inf;17739;61;198;0,308080808080808;34,3875077512825;1725;0;0;NA;0;0,378728923476005;113,292465275083;NA;0;0;1,07382910476558;0,8134599418846;NA;0;0;0;Inf;0,303528638623821;0
"92";"1301100";"130110";"Careiro (AM)";627;0;1;0;0;6382;0;2;0;0;579;0;0;NA;0;0;1;4;0,25;Inf;22453;72;245;0,293877551020408;32,0669843673451;2693;4;10;0,4;14,8533234311177;0,293893129770992;23,5229425062626;0;0;NA;0,850649350649352;0,999946991783728;1,36103896103896;0;0;0;Inf;1,36322164452036;0,631439856096373
"93";"1301159";"130115";"Careiro da Várzea (AM)";362;0;0;NA;0;3904;2;2;1;5,12295081967213;494;0;0;NA;0;0;0;2;0;NA;17785;7;35;0,2;3,93590104020242;1385;0;0;NA;0;0,230769230769231;3,76096949435855;NA;4,33333333333333;NA;0;0,866666666666666;NA;0;1,36213570127504;0;NA;1,04651235435604;0
"94";"1301209";"130120";"Coari (AM)";797;0;0;NA;0;11444;1;4;0,25;0,873820342537574;403;0;0;NA;0;1;0;0;NA;0;57893;518;2130;0,243192488262911;89,4754115350733;5427;0;0;NA;0;0,243205248359888;68,3209372737445;NA;1,02793834296724;NA;NA;0,999947533628229;NA;0;0,0127899349365832;0;0;1,30963384147627;0
"95";"1301308";"130130";"Codajás (AM)";239;1;1;1;41,8410041841004;2987;70;220;0,318181818181818;234,348844994978;18;0;0;NA;0;0;203;585;0,347008547008547;Inf;18983;11;67;0,164179104477612;5,79465837854923;979;0;0;NA;0;0,326460481099656;122,813065586486;3,06315789473685;0,97464114832536;NA;1,06294197031039;0,502906520031422;NA;0,340688541437276;1,9081751919135;0;Inf;0,0471827516956539;0
"96";"1301407";"130140";"Eirunepé (AM)";209;0;0;NA;0;7613;16;47;0,340425531914894;21,0166819913306;1157;21;39;0,538461538461538;181,503889369058;0;3;5;0,6;Inf;19411;223;566;0,393992932862191;114,883313585081;2275;8;12;0,666666666666667;35,1648351648352;0,4050822122571;88,3743681721833;NA;0,840386276203188;1,32926483110985;1,48118081180812;0,972624620239136;1,64575645756458;0;0,237814226296736;2,05380692527755;Inf;1,29996192291015;0,397907627427922
