"";"MUNIC_RES";"n";"total";"prop"
"3506";352090;382;924;0,413419913419913
"3507";352100;116;677;0,171344165435746
"3508";352110;14;158;0,0886075949367089
"3509";352115;32;241;0,132780082987552
"3510";352120;30;154;0,194805194805195
"3511";352130;238;838;0,284009546539379
"3512";352140;66;652;0,101226993865031
"3513";352150;152;492;0,308943089430894
"3514";352160;170;550;0,309090909090909
"3515";352170;413;1372;0,301020408163265
"3516";352180;305;1240;0,245967741935484
"3517";352190;328;1148;0,285714285714286
"3518";352200;61;223;0,273542600896861
"3519";352210;461;3264;0,141237745098039
"3520";352215;32;100;0,32
"3521";352220;1620;9555;0,169544740973312
"3522";352230;715;5433;0,131603165838395
"3523";352240;1320;5782;0,228294707713594
"3524";352250;1254;8808;0,142370572207084
"3525";352260;755;6945;0,108711303095752
"3526";352265;36;126;0,285714285714286
"3527";352270;884;3150;0,280634920634921
"3528";352280;305;1154;0,264298093587522
"3529";352290;340;996;0,34136546184739
"3530";352300;37;216;0,171296296296296
"3531";352310;1743;12962;0,134469989199198
"3532";352320;1347;3862;0,348783013982393
"3533";352330;31;383;0,0809399477806789
"3534";352340;651;4119;0,158048069919883
"3535";352350;180;1156;0,155709342560554
"3536";352360;181;773;0,234152652005175
"3537";352370;79;288;0,274305555555556
"3538";352380;140;523;0,267686424474187
"3539";352390;770;7153;0,107647141059695
"3540";352400;389;1273;0,305577376276512
"3541";352410;664;3172;0,209331651954603
"3542";352420;51;288;0,177083333333333
"3543";352430;630;3066;0,205479452054795
"3544";352440;1795;10285;0,174526008750608
"3545";352450;291;1036;0,280888030888031
"3546";352460;82;584;0,14041095890411
"3547";352470;587;3303;0,177717226763548
"3548";352480;1109;4236;0,26180358829084
"3549";352490;12;112;0,107142857142857
"3550";352500;791;4038;0,195889053987122
"3551";352510;237;1469;0,161334240980259
"3552";352520;220;1037;0,212150433944069
"3553";352530;1753;10017;0,175002495757213
"3554";352540;37;165;0,224242424242424
"3555";352550;99;548;0,180656934306569
"3556";352560;97;336;0,288690476190476
"3557";352570;487;2975;0,163697478991597
"3558";352580;39;218;0,178899082568807
"3559";352585;20;132;0,151515151515152
"3560";352590;2343;15322;0,152917373711004
"3561";352600;511;1894;0,269799366420275
"3562";352610;173;930;0,186021505376344
"3563";352620;216;1642;0,131546894031669
"3564";352630;23;178;0,129213483146067
"3565";352640;622;2049;0,30356271351879
"3566";352650;166;564;0,294326241134752
"3567";352660;75;364;0,206043956043956
"3568";352670;1052;4297;0,244821968815453
"3569";352680;722;3793;0,190350645926707
"3570";352690;1428;12216;0,116895874263261
"3571";352700;65;365;0,178082191780822
"3572";352710;467;3507;0,133162246934702
"3573";352720;836;4277;0,195464110357727
"3574";352725;44;130;0,338461538461538
"3575";352730;210;1241;0,169218372280419
"3576";352740;460;1709;0,269163253364541
"3577";352750;42;219;0,191780821917808
"3578";352760;60;457;0,131291028446389
"3579";352770;70;290;0,241379310344828
"3580";352780;44;271;0,162361623616236
"3581";352790;24;173;0,138728323699422
"3582";352800;311;1593;0,195229127432517
"3583";352810;288;712;0,404494382022472
"3584";352820;48;258;0,186046511627907
"3585";352830;116;254;0,456692913385827
"3586";352840;157;1113;0,141060197663971
"3587";352850;657;3532;0,186013590033975
"3588";352860;104;464;0,224137931034483
"3589";352870;99;300;0,33
"3590";352880;226;942;0,239915074309979
"3591";352885;55;179;0,307262569832402
"3592";352890;157;397;0,395465994962217
"3593";352900;1961;12050;0,162738589211618
"3594";352910;53;200;0,265
"3595";352920;666;2539;0,26230799527373
"3596";352930;1065;5116;0,208170445660672
"3597";352940;2810;15704;0,178935303107489
"3598";352950;29;278;0,10431654676259
"3599";352960;39;237;0,164556962025316
"3600";352965;43;174;0,247126436781609
"3601";352970;651;1402;0,464336661911555
"3602";352980;124;811;0,152897657213317
"3603";352990;159;776;0,204896907216495
"3604";353000;35;195;0,179487179487179
"3605";353010;1023;2944;0,347486413043478
"3606";353020;184;1039;0,177093358999038
"3607";353030;747;3500;0,213428571428571
"3608";353040;45;289;0,155709342560554
"3609";353050;1072;5308;0,201959306706858
"3610";353060;3025;16808;0,179973821989529
"3611";353070;1411;9741;0,144851657940663
"3612";353080;655;4962;0,132003224506247
"3613";353090;46;189;0,243386243386243
"3614";353100;50;132;0,378787878787879
"3615";353110;405;2008;0,201693227091633
"3616";353120;53;376;0,140957446808511
"3617";353130;590;2684;0,219821162444113
"3618";353140;1330;2524;0,526941362916006
"3619";353150;817;2089;0,391096218286261
"3620";353160;99;325;0,304615384615385
"3621";353170;21;160;0,13125
"3622";353180;314;2337;0,134360290971331
"3623";353190;381;2073;0,183791606367583
"3624";353200;105;415;0,253012048192771
"3625";353205;15;123;0,121951219512195
"3626";353210;99;384;0,2578125
"3627";353215;71;252;0,281746031746032
"3628";353220;43;323;0,13312693498452
"3629";353230;31;248;0,125
"3630";353240;203;941;0,215727948990436
"3631";353250;418;1321;0,316426949280848
"3632";353260;368;998;0,3687374749499
"3633";353270;239;475;0,503157894736842
"3634";353280;80;405;0,197530864197531
"3635";353282;97;445;0,217977528089888
"3636";353284;34;151;0,225165562913907
"3637";353286;56;95;0,589473684210526
"3638";353290;161;572;0,281468531468531
"3639";353300;957;2728;0,350806451612903
"3640";353310;79;259;0,305019305019305
"3641";353320;74;237;0,312236286919831
"3642";353325;79;289;0,273356401384083
"3643";353330;111;255;0,435294117647059
"3644";353340;463;2500;0,1852
"3645";353350;880;3795;0,231884057971014
"3646";353360;52;362;0,143646408839779
"3647";353370;40;266;0,150375939849624
"3648";353380;39;134;0,291044776119403
"3649";353390;552;2703;0,204217536071032
"3650";353400;79;354;0,22316384180791
"3651";353410;29;239;0,121338912133891
"3652";353420;51;218;0,23394495412844
"3653";353430;847;3044;0,278252299605782
"3654";353440;4457;25058;0,177867347753213
"3655";353450;29;176;0,164772727272727
"3656";353460;908;2754;0,329702251270879
"3657";353470;1107;6637;0,166792225403044
"3658";353475;102;627;0,162679425837321
"3659";353480;122;606;0,201320132013201
"3660";353490;609;1141;0,533742331288344
"3661";353500;210;729;0,288065843621399
"3662";353510;94;578;0,162629757785467
"3663";353520;586;1459;0,401644962302947
"3664";353530;399;1744;0,228784403669725
"3665";353540;307;1181;0,259949195596952
"3666";353550;502;2999;0,167389129709903
"3667";353560;186;889;0,209223847019123
"3668";353570;37;260;0,142307692307692
"3669";353580;223;1006;0,221669980119284
"3670";353590;105;360;0,291666666666667
"3671";353600;366;1140;0,321052631578947
"3672";353610;46;333;0,138138138138138
"3673";353620;341;1670;0,204191616766467
"3674";353625;23;130;0,176923076923077
"3675";353630;277;909;0,304730473047305
"3676";353640;80;405;0,197530864197531
"3677";353650;712;3744;0,19017094017094
"3678";353657;15;90;0,166666666666667
"3679";353660;271;740;0,366216216216216
"3680";353670;757;3472;0,218029953917051
"3681";353680;31;195;0,158974358974359
"3682";353690;24;169;0,142011834319527
"3683";353700;258;899;0,28698553948832
"3684";353710;132;1579;0,0835972134262191
"3685";353715;14;114;0,12280701754386
"3686";353720;47;326;0,144171779141104
"3687";353730;733;4276;0,171421889616464
"3688";353740;314;1676;0,187350835322196
"3689";353750;144;505;0,285148514851485
"3690";353760;578;3088;0,187176165803109
"3691";353770;64;295;0,216949152542373
"3692";353780;1022;3039;0,336294833826917
"3693";353790;574;1750;0,328
"3694";353800;1379;7460;0,18485254691689
"3695";353810;191;905;0,211049723756906
"3696";353820;70;447;0,156599552572707
"3697";353830;84;310;0,270967741935484
"3698";353850;109;626;0,174121405750799
"3699";353860;614;1663;0,369212266987372
"3700";353870;1797;14362;0,125121849324607
"3701";353880;1016;2276;0,446397188049209
"3702";353890;386;1176;0,328231292517007
"3703";353900;257;876;0,29337899543379
"3704";353910;80;629;0,127186009538951
"3705";353920;250;1755;0,142450142450142
"3706";353930;583;3305;0,176399394856278
"3707";353940;143;691;0,206946454413893
"3708";353950;476;1746;0,27262313860252
"3709";353960;64;387;0,165374677002584
"3710";353970;50;247;0,202429149797571
"3711";353980;1036;4379;0,236583694907513
"3712";353990;240;550;0,436363636363636
"3713";354000;280;1264;0,221518987341772
"3714";354010;60;191;0,31413612565445
"3715";354020;368;1769;0,208027133973997
"3716";354025;87;323;0,269349845201238
"3717";354030;30;138;0,217391304347826
"3718";354040;216;661;0,3267776096823
"3719";354050;62;369;0,168021680216802
"3720";354060;701;3511;0,199658217032185
"3721";354070;586;2821;0,207727756114853
"3722";354075;148;837;0,176821983273596
"3723";354080;195;1027;0,189873417721519
"3724";354085;32;116;0,275862068965517
"3725";354090;98;562;0,174377224199288
"3726";354100;1229;8124;0,151280157557853
"3727";354105;66;316;0,208860759493671
"3728";354110;63;244;0,258196721311475
"3729";354120;883;1711;0,516072472238457
"3730";354130;1002;3859;0,259652759782327
"3731";354140;2406;14943;0,161011845011042
"3732";354150;1161;3598;0,322679266259033
"3733";354160;748;3197;0,233969346262121
"3734";354165;19;111;0,171171171171171
"3735";354170;161;796;0,202261306532663
"3736";354180;66;235;0,280851063829787
"3737";354190;121;506;0,239130434782609
"3738";354200;87;396;0,21969696969697
"3739";354210;72;431;0,167053364269142
"3740";354220;782;2951;0,264994916977296
"3741";354230;12;163;0,0736196319018405
"3742";354240;534;2052;0,260233918128655
"3743";354250;55;309;0,177993527508091
"3744";354260;316;2212;0,142857142857143
"3745";354270;42;375;0,112
"3746";354280;39;133;0,293233082706767
"3747";354290;210;830;0,253012048192771
"3748";354300;575;1489;0,386165211551377
"3749";354310;31;265;0,116981132075472
"3750";354320;31;233;0,133047210300429
"3751";354323;72;261;0,275862068965517
"3752";354325;54;320;0,16875
"3753";354330;706;3477;0,203048605119356
"3754";354340;4981;30968;0,160843451304572
"3755";354350;23;226;0,101769911504425
"3756";354360;35;155;0,225806451612903
"3757";354370;60;394;0,152284263959391
"3758";354380;404;1132;0,356890459363958
"3759";354390;568;5200;0,109230769230769
"3760";354400;406;1510;0,26887417218543
"3761";354410;199;1432;0,138966480446927
"3762";354420;158;796;0,198492462311558
"3763";354425;485;2227;0,217781769196228
"3764";354430;86;627;0,137161084529506
"3765";354440;25;154;0,162337662337662
"3766";354450;59;237;0,248945147679325
"3767";354460;37;302;0,122516556291391
"3768";354470;67;242;0,276859504132231
"3769";354480;139;392;0,354591836734694
"3770";354490;124;465;0,266666666666667
"3771";354500;228;887;0,257046223224352
"3772";354510;152;471;0,322717622080679
"3773";354515;28;232;0,120689655172414
"3774";354520;580;2950;0,196610169491525
"3775";354530;357;2421;0,147459727385378
"3776";354540;246;880;0,279545454545455
"3777";354550;40;225;0,177777777777778
"3778";354560;448;1448;0,30939226519337
"3779";354570;141;486;0,290123456790123
"3780";354580;687;6084;0,112919132149901
"3781";354600;94;564;0,166666666666667
"3782";354610;38;165;0,23030303030303
"3783";354620;38;175;0,217142857142857
"3784";354625;49;129;0,37984496124031
"3785";354630;318;1552;0,204896907216495
"3786";354640;776;2748;0,282387190684134
"3787";354650;72;279;0,258064516129032
"3788";354660;522;2311;0,225876244050195
"3789";354670;47;505;0,0930693069306931
"3790";354680;574;3253;0,17645250537965
"3791";354690;38;241;0,157676348547718
"3792";354700;19;198;0,095959595959596
"3793";354710;57;241;0,236514522821577
"3794";354720;21;106;0,19811320754717
"3795";354730;556;3604;0,154273029966704
"3796";354740;31;174;0,17816091954023
"3797";354750;682;2295;0,297167755991285
"3798";354760;548;1565;0,350159744408946
"3799";354765;31;111;0,279279279279279
"3800";354770;984;2614;0,376434583014537
"3801";354780;4682;25458;0,183910754968968
"3802";354790;119;534;0,222846441947566
"3803";354800;94;926;0,101511879049676
"3804";354805;57;435;0,131034482758621
"3805";354810;119;436;0,272935779816514
"3806";354820;48;356;0,134831460674157
"3807";354830;32;238;0,134453781512605
"3808";354840;19;156;0,121794871794872
"3809";354850;3608;16090;0,224238657551274
"3810";354860;250;751;0,33288948069241
"3811";354870;3526;27374;0,128808358296193
"3812";354880;1862;9552;0,194932998324958
"3813";354890;2027;9497;0,213435821838475
"3814";354900;77;275;0,28
"3815";354910;1529;5782;0,264441369768246
"3816";354920;31;185;0,167567567567568
"3817";354925;30;155;0,193548387096774
"3818";354930;91;233;0,390557939914163
"3819";354940;1272;3350;0,379701492537313
"3820";354950;50;321;0,155763239875389
"3821";354960;19;121;0,15702479338843
"3822";354970;1031;3481;0,296179258833668
"3823";354980;4384;27689;0,158330022752718
"3824";354990;3688;24865;0,148320933038407
"3825";354995;103;770;0,133766233766234
"3826";355000;213;646;0,329721362229102
"3827";355010;643;2853;0,225376796354714
"3828";355020;142;1056;0,134469696969697
"3829";355030;78628;484742;0,162205874465179
"3830";355040;116;1073;0,108108108108108
"3831";355050;48;351;0,136752136752137
"3832";355060;520;2623;0,198246282882196
"3833";355070;332;2840;0,116901408450704
"3834";355080;284;1249;0,22738190552442
"3835";355090;411;1391;0,295470884255931
"3836";355100;2783;11877;0,234318430580113
"3837";355110;49;298;0,164429530201342
"3838";355120;165;336;0,491071428571429
"3839";355130;95;228;0,416666666666667
"3840";355140;98;520;0,188461538461538
"3841";355150;626;3152;0,198604060913706
"3842";355160;513;1793;0,286112660345789
"3843";355170;669;5762;0,116105518917043
"3844";355180;46;418;0,110047846889952
"3845";355190;132;625;0,2112
"3846";355200;72;346;0,208092485549133
"3847";355210;611;2402;0,254371357202331
"3848";355220;2804;20507;0,136733798215244
"3849";355230;254;718;0,353760445682451
"3850";355240;1395;9825;0,141984732824427
"3851";355250;1215;9012;0,134820239680426
"3852";355255;43;185;0,232432432432432
"3853";355260;374;1065;0,351173708920188
"3854";355270;254;907;0,280044101433297
"3855";355280;1845;11811;0,156210312420625
"3856";355290;90;459;0,196078431372549
"3857";355300;135;713;0,189340813464236
"3858";355310;42;229;0,183406113537118
"3859";355320;32;216;0,148148148148148
"3860";355330;284;1068;0,265917602996255
"3861";355340;492;2184;0,225274725274725
"3862";355350;26;289;0,0899653979238754
"3863";355360;152;880;0,172727272727273
"3864";355365;21;119;0,176470588235294
"3865";355370;1064;4493;0,236812819942132
"3866";355380;526;1901;0,27669647553919
"3867";355385;42;313;0,134185303514377
"3868";355390;83;556;0,149280575539568
"3869";355395;83;610;0,136065573770492
"3870";355400;772;5237;0,1474126408249
"3871";355410;701;9382;0,0747175442336389
"3872";355420;131;299;0,438127090301003
"3873";355430;749;2443;0,306590257879656
"3874";355440;173;666;0,25975975975976
"3875";355450;504;2336;0,215753424657534
"3876";355460;42;181;0,232044198895028
"3877";355465;23;149;0,154362416107383
"3878";355470;119;523;0,227533460803059
"3879";355475;5;68;0,0735294117647059
"3880";355480;80;1236;0,0647249190938511
"3881";355490;94;479;0,196242171189979
"3882";355495;46;235;0,195744680851064
"3883";355500;2152;8104;0,265547877591313
"3884";355510;412;1421;0,289936664320901
"3885";355520;27;89;0,303370786516854
"3886";355530;28;149;0,187919463087248
"3887";355535;54;409;0,132029339853301
"3888";355540;536;3141;0,170646290990131
"3889";355550;63;213;0,295774647887324
"3890";355560;58;501;0,115768463073852
"3891";355570;77;174;0,442528735632184
"3892";355580;374;941;0,397449521785335
"3893";355590;40;123;0,32520325203252
"3894";355600;532;1225;0,434285714285714
"3895";355610;71;618;0,114886731391586
"3896";355620;662;3872;0,170971074380165
"3897";355630;448;1414;0,316831683168317
"3898";355635;66;352;0,1875
"3899";355640;920;3410;0,269794721407625
"3900";355645;277;1977;0,140111279716743
"3901";355650;500;3015;0,165837479270315
"3902";355660;121;595;0,203361344537815
"3903";355670;676;3607;0,187413362905462
"3904";355680;357;948;0,376582278481013
"3905";355690;51;292;0,174657534246575
"3906";355695;42;151;0,278145695364238
"3907";355700;528;3921;0,134659525631217
"3908";355710;882;5896;0,149592944369064
"3909";355715;11;158;0,069620253164557
"3910";355720;506;1103;0,458748866727108
"3911";355730;75;531;0,141242937853107
"3912";410010;395;851;0,464159811985899
"3913";410020;36;322;0,111801242236025
"3914";410030;83;465;0,178494623655914
"3915";410040;1050;7490;0,14018691588785
"3916";410045;294;508;0,578740157480315
"3917";410050;218;916;0,237991266375546
"3918";410060;516;1242;0,415458937198068
"3919";410070;97;479;0,202505219206681
"3920";410080;69;342;0,201754385964912
