"";"COD6D";"adm";"atencao_basica";"assist_hosp";"suporte";"vigil_epidem";"alimentacao";"trabalhador";"educ_infantil";"direitos";"saneamento_rural";"saneamento_urb";"desenv";"outros";"total"
"4433";"270730";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4434";"421970";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4435";"130040";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4436";"130356";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4437";"314460";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4438";"291190";0;54000;0;0;0;0;0;0;0;0;70000;0;0;124000
"4439";"500240";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4440";"412570";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4441";"311660";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4442";"130100";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4443";"220150";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4444";"270100";0;0;0;0;0;0;0;0;0;0;5e+05;0;0;5e+05
"4445";"432200";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4446";"315280";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4447";"316553";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4448";"351830";0;0;66666,6666666667;2e+05;0;0;0;0;0;0;0;0;0;266666,666666667
"4449";"410160";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4450";"250830";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4451";"320340";0;2e+05;0;0;0;0;0;0;0;0;1e+05;0;0;3e+05
"4452";"316040";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4453";"150570";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4454";"311880";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4455";"220270";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4456";"432130";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4457";"261560";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4458";"521120";0;0;175000;0;0;0;0;0;0;0;0;0;0;175000
"4459";"210500";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4460";"292840";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4461";"260750";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4462";"421630";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4463";"292770";0;250000;0;0;0;0;0;0;0;0;0;0;0;250000
"4464";"330400";0;60000;97000;0;0;0;0;0;0;0;27000;0;0;184000
"4465";"210945";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4466";"330385";0;66666,6666666667;0;0;0;0;0;0;0;0;107500;0;0;174166,666666667
"4467";"510325";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4468";"355160";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4469";"230320";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4470";"353790";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4471";"231160";0;0;0;0;0;0;0;0;0;0;270000;0;0;270000
"4472";"231160";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4473";"261460";0;45723,3333333333;0;0;0;0;0;0;0;0;0;0;0;45723,3333333333
"4474";"231270";0;116666,666666667;0;0;0;0;0;0;0;0;0;0;0;116666,666666667
"4475";"292120";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4476";"211060";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4477";"354750";0;0;1e+05;0;0;0;0;0;0;0;0;0;0;1e+05
"4478";"150195";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4479";"311060";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4480";"230270";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4481";"150095";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4482";"260320";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4483";"290687";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4484";"291730";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4485";"150440";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4486";"421770";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4487";"411690";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4488";"314400";0;0;50000;0;0;0;0;0;0;0;0;0;0;50000
"4489";"150700";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4490";"230710";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4491";"230710";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4492";"251600";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4493";"270550";0;118750;189150;0;0;0;0;0;0;0;18000;0;0;325900
"4494";"150215";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4495";"150460";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4496";"330300";0;129000;0;0;0;0;0;0;0;0;76000;0;0;205000
"4497";"280360";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4498";"310940";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4499";"260660";0;75000;0;0;0;0;0;0;0;0;0;0;0;75000
"4500";"270420";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4501";"210220";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4502";"420900";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4503";"251120";0;0;2e+05;2e+05;0;0;0;0;0;0;0;0;0;4e+05
"4504";"313960";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4505";"430820";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4506";"280560";0;0;0;0;0;0;0;0;0;0;30000;0;0;30000
"4507";"130353";0;4e+05;0;0;0;0;0;0;0;0;0;0;0;4e+05
"4508";"292590";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4509";"315895";0;166666,666666667;0;0;0;0;0;0;0;0;0;0;0;166666,666666667
"4510";"432145";0;0;33333,3333333333;0;0;0;0;0;0;0;0;0;0;33333,3333333333
"4511";"292250";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4512";"292250";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4513";"350290";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4514";"150445";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4515";"320300";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4516";"130050";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4517";"150543";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4518";"230940";0;0;0;0;0;0;0;0;0;0;39600;0;0;39600
"4519";"150803";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4520";"291450";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4521";"353010";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4522";"431130";0;0;1e+05;0;0;0;0;0;0;0;0;0;0;1e+05
"4523";"311930";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"4524";"220830";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4525";"330023";0;353497;233333,333333333;125000;0;0;0;0;0;0;1e+05;0;0;811830,333333333
"4526";"430640";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4527";"510263";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4528";"311160";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4529";"292550";0;150000;0;0;0;0;0;0;0;0;0;0;0;150000
"4530";"292890";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4531";"521560";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4532";"330025";0;16666,6666666667;83333,3333333333;2e+05;0;0;0;0;0;0;0;0;0;3e+05
"4533";"240940";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4534";"421320";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4535";"292380";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4536";"320230";0;64297,5;125000;0;0;0;0;0;0;0;0;0;0;189297,5
"4537";"314070";0;0;0;0;0;0;0;0;0;0;20000;0;0;20000
"4538";"315720";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4539";"150405";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4540";"260590";0;0;0;0;0;0;0;0;0;0;76000;0;0;76000
"4541";"290670";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4542";"431100";0;133333,333333333;0;0;0;0;0;0;0;0;0;0;0;133333,333333333
"4543";"352010";0;45000;23333,3333333333;0;0;0;0;0;0;0;0;0;0;68333,3333333333
"4544";"211210";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4545";"290590";0;0;2e+05;0;0;0;0;0;0;0;0;0;0;2e+05
"4546";"260730";0;0;0;0;0;0;0;0;0;0;20000;0;0;20000
"4547";"352040";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4548";"150275";0;60000;0;0;0;0;0;0;0;0;0;0;0;60000
"4549";"352100";0;62500;0;0;0;0;0;0;0;0;0;0;0;62500
"4550";"351080";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4551";"230830";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4552";"316935";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4553";"350925";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4554";"150430";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4555";"290710";0;66666,6666666667;135000;0;0;0;0;0;0;0;0;0;0;201666,666666667
"4556";"291465";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4557";"220570";0;25000;0;0;0;0;0;0;0;0;0;0;0;25000
"4558";"310540";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4559";"320160";0;0;0;0;0;0;0;0;0;0;94000;0;0;94000
"4560";"280570";0;36000;0;0;0;0;0;0;0;0;60000;0;0;96000
"4561";"411010";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4562";"210203";0;275048;0;0;0;0;0;0;0;0;0;0;0;275048
"4563";"353880";0;1e+05;0;0;0;0;0;0;0;0;0;0;0;1e+05
"4564";"250030";0;31500;0;0;0;0;0;0;0;42000;255125;0;0;328625
"4565";"210100";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4566";"350560";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4567";"150280";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4568";"350660";0;33333,3333333333;0;0;0;0;0;0;0;0;0;0;0;33333,3333333333
"4569";"150520";0;0;0;0;0;0;0;0;0;0;175000;0;0;175000
"4570";"312510";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4571";"261050";0;65000;0;0;0;0;0;0;0;0;0;0;0;65000
"4572";"411790";0;0;1e+05;0;0;0;0;0;0;0;0;0;0;1e+05
"4573";"110009";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4574";"352620";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"4575";"270450";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4576";"410970";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4577";"250430";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4578";"521740";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4579";"330225";0;0;12500;0;0;0;0;0;0;0;0;0;0;12500
"4580";"354220";0;0;56666,6666666667;0;0;0;0;0;0;0;0;0;0;56666,6666666667
"4581";"352030";0;160000;0;0;0;0;0;0;0;0;0;0;0;160000
"4582";"430850";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4583";"292230";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4584";"240720";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4585";"410860";0;0;1e+05;50000;0;0;0;0;0;0;0;0;0;150000
"4586";"420280";0;73333,3333333333;0;0;0;0;0;0;0;0;0;0;0;73333,3333333333
"4587";"260610";0;0;0;0;0;0;0;0;0;75000;0;0;0;75000
"4588";"150310";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4589";"320080";0;130000;0;0;0;0;0;0;0;0;123400;0;0;253400
"4590";"315560";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4591";"315200";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4592";"353190";0;0;0;0;0;0;0;0;0;0;75000;0;0;75000
"4593";"211010";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4594";"231310";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4595";"354660";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4596";"260570";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4597";"150600";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4598";"411570";0;1e+05;0;0;0;0;0;0;0;0;0;0;0;1e+05
"4599";"354400";0;0;0;0;0;0;0;0;0;0;16000;0;0;16000
"4600";"292370";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4601";"311430";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4602";"150720";0;0;0;0;0;0;0;0;0;0;83333,3333333333;0;0;83333,3333333333
"4603";"351000";0;0;50000;0;0;0;0;0;0;0;33333,3333333333;0;0;83333,3333333333
"4604";"292720";0;0;0;0;0;0;0;0;0;0;70000;0;0;70000
"4605";"292720";0;0;0;0;0;0;0;0;0;0;83333,3333333333;0;0;83333,3333333333
"4606";"354630";0;22500;2e+05;0;0;0;0;0;0;0;36000;0;0;258500
"4607";"231200";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4608";"522010";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4609";"231025";0;0;0;0;0;0;0;0;0;0;32285,7142857143;0;0;32285,7142857143
"4610";"432080";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4611";"270840";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4612";"350860";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4613";"290850";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4614";"430420";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4615";"411930";0;66666,6666666667;0;0;0;0;0;0;0;0;0;0;0;66666,6666666667
"4616";"291120";0;1e+05;1e+05;0;0;0;0;0;0;0;0;0;0;2e+05
"4617";"291770";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4618";"280320";0;0;35000;10000;0;0;0;0;0;0;0;0;0;45000
"4619";"150309";0;16666,6666666667;250000;0;0;0;0;0;0;0;50000;0;0;316666,666666667
"4620";"351820";0;0;0;0;0;0;0;0;0;0;22500;0;0;22500
"4621";"412090";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4622";"430780";0;0;2e+05;0;0;0;0;0;0;0;0;0;0;2e+05
"4623";"130070";0;60000;3e+05;0;0;0;0;0;0;0;0;0;0;360000
"4624";"292640";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4625";"412220";0;0;0;0;0;0;0;0;0;0;22500;0;0;22500
"4626";"500720";0;37500;0;0;0;0;0;0;0;0;0;0;0;37500
"4627";"130140";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4628";"430860";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4629";"130310";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"4630";"410880";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4631";"314530";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4632";"261630";0;0;0;0;0;0;0;0;0;56000;0;0;0;56000
"4633";"330575";0;340000;256666,666666667;45000;0;0;0;0;0;0;104000;0;0;745666,666666667
"4634";"351930";0;67500;56666,6666666667;0;0;0;0;0;0;0;0;0;0;124166,666666667
"4635";"260810";0;0;83333,3333333333;0;0;0;0;0;0;0;45000;0;0;128333,333333333
"4636";"280130";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4637";"280130";0;0;0;0;0;0;0;0;0;0;1e+05;0;0;1e+05
"4638";"510320";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4639";"320020";0;0;0;0;0;0;0;0;0;0;40000;0;0;40000
"4640";"411330";0;45000;0;0;0;0;0;0;0;0;0;0;0;45000
"4641";"314180";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4642";"260950";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4643";"510642";0;2e+05;0;0;0;0;0;0;0;0;0;0;0;2e+05
"4644";"170550";0;1e+05;0;0;0;0;0;0;0;0;0;0;0;1e+05
"4645";"250970";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4646";"260300";0;0;0;0;0;0;0;0;0;0;2e+05;0;0;2e+05
"4647";"230230";0;2e+05;0;0;0;0;0;0;0;0;0;0;0;2e+05
"4648";"251390";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4649";"251390";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4650";"280540";0;66666,6666666667;0;0;0;0;0;0;0;0;0;0;0;66666,6666666667
"4651";"240220";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4652";"316800";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4653";"353460";0;0;167500;0;0;0;0;0;0;0;0;0;0;167500
"4654";"431480";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4655";"421800";0;62500;0;0;0;0;0;0;0;0;0;0;0;62500
"4656";"230930";0;0;0;0;0;0;0;0;0;0;25000;0;0;25000
"4657";"320280";0;75000;0;0;0;0;0;0;0;0;70000;0;0;145000
"4658";"431730";0;150000;0;0;0;0;0;0;0;0;0;0;0;150000
"4659";"210660";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4660";"351370";0;0;1e+05;0;0;0;0;0;0;0;0;0;0;1e+05
"4661";"210047";0;3e+05;0;0;0;0;0;0;0;0;0;0;0;3e+05
"4662";"241440";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4663";"230750";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4664";"320010";0;56250;0;0;0;0;0;0;0;0;0;0;0;56250
"4665";"250600";0;0;60000;0;0;0;0;0;0;0;250000;0;0;310000
"4666";"312430";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4667";"110013";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4668";"210850";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4669";"210850";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4670";"521308";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4671";"310860";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4672";"211290";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4673";"290930";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4674";"312800";0;0;250000;0;0;0;0;0;0;0;0;0;0;250000
"4675";"412230";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4676";"521020";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4677";"231030";0;203500;0;0;0;0;0;0;0;0;0;0;0;203500
"4678";"170220";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4679";"150350";0;0;0;0;0;0;0;0;0;30000;0;0;0;30000
"4680";"521830";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4681";"130390";0;0;0;0;0;0;0;0;0;0;1e+06;0;0;1e+06
"4682";"355020";0;0;33333,3333333333;0;0;0;0;0;0;0;0;0;0;33333,3333333333
"4683";"290560";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4684";"314600";0;0;2e+05;30000;0;0;0;0;0;0;0;0;0;230000
"4685";"510267";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4686";"350520";0;0;20000;150000;0;0;0;0;0;0;0;0;0;170000
"4687";"231020";0;75000;0;0;0;0;0;0;0;0;42000;0;0;117000
"4688";"260530";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4689";"293015";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4690";"510622";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4691";"211300";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4692";"431010";0;0;18000;0;0;0;0;0;0;0;0;0;0;18000
"4693";"355040";0;0;0;0;0;0;0;0;0;0;45000;0;0;45000
"4694";"355040";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4695";"351310";0;75000;0;0;0;0;0;0;0;0;0;0;0;75000
"4696";"210095";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4697";"210690";0;0;5e+05;0;0;0;0;0;0;0;0;0;0;5e+05
"4698";"510650";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4699";"150295";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4700";"231360";0;33333,3333333333;50000;0;0;0;0;0;0;0;0;0;0;83333,3333333333
"4701";"510170";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4702";"411150";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4703";"316210";0;1e+05;0;0;0;0;0;0;0;0;0;0;0;1e+05
"4704";"261360";0;150000;0;0;0;0;0;0;0;0;75000;0;0;225000
"4705";"320190";0;0;2e+05;0;0;0;0;0;0;0;0;0;0;2e+05
"4706";"320470";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4707";"315150";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4708";"411480";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4709";"270880";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4710";"290490";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4711";"410960";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4712";"251210";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4713";"411770";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4714";"130030";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4715";"350030";0;3e+05;0;0;0;0;0;0;0;0;22500;0;0;322500
"4716";"500330";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4717";"290990";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4718";"313250";0;0;28000;0;0;0;0;0;0;0;0;0;0;28000
"4719";"410240";0;0;50000;0;0;0;0;0;0;0;0;0;0;50000
"4720";"410240";0;150000;66666,6666666667;0;0;0;0;0;0;0;0;0;0;216666,666666667
"4721";"510410";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4722";"240580";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4723";"230700";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4724";"291650";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4725";"430910";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4726";"220620";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4727";"311330";0;0;1e+05;175000;0;0;0;0;0;0;0;0;0;275000
"4728";"290780";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4729";"221060";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4730";"290630";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4731";"211020";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4732";"110045";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"4733";"110045";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4734";"120030";0;112500;0;1e+05;0;0;0;0;0;0;146250;0;0;358750
"4735";"270850";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4736";"261100";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4737";"261100";0;0;0;0;0;0;0;0;0;0;1e+05;0;0;1e+05
"4738";"520910";0;0;75000;0;0;0;0;0;0;0;0;0;0;75000
"4739";"280450";0;83333,3333333333;75000;0;0;0;0;0;0;0;0;0;0;158333,333333333
"4740";"411200";0;2e+05;0;0;0;0;0;0;0;0;0;0;0;2e+05
"4741";"261350";0;30000;0;0;0;0;0;0;0;0;0;0;0;30000
"4742";"411960";0;0;99500;0;0;0;0;0;0;0;0;0;0;99500
"4743";"210370";0;133333,333333333;0;0;0;0;0;0;0;0;0;0;0;133333,333333333
"4744";"411420";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4745";"130110";0;1e+05;0;0;0;0;0;0;0;0;36000;0;0;136000
"4746";"330500";0;94000;49958,75;0;0;0;0;0;0;0;0;0;0;143958,75
"4747";"352570";0;0;87666,6666666667;0;0;0;0;0;0;0;0;0;0;87666,6666666667
"4748";"510510";0;0;150000;0;0;0;0;0;0;0;0;0;0;150000
"4749";"291060";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4750";"420360";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4751";"292440";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4752";"290680";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4753";"410200";0;83333,3333333333;0;0;0;0;0;0;0;0;0;0;0;83333,3333333333
"4754";"292520";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4755";"260040";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4756";"292630";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4757";"292920";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4758";"292930";0;33333,3333333333;0;0;0;0;0;0;0;0;0;0;0;33333,3333333333
"4759";"270690";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4760";"270690";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4761";"230210";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4762";"210210";0;0;15000;0;0;0;0;0;0;0;0;0;0;15000
"4763";"130060";0;1e+05;0;0;0;0;0;0;0;0;0;0;0;1e+05
"4764";"421360";0;73333,3333333333;3e+05;40000;0;0;0;0;0;0;0;0;0;413333,333333333
"4765";"313505";0;1e+05;0;0;0;0;0;0;0;0;0;0;0;1e+05
"4766";"211070";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"4767";"150050";0;0;0;0;0;0;0;0;0;0;66666,6666666667;0;0;66666,6666666667
"4768";"150808";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4769";"430280";0;1e+05;0;0;0;0;0;0;0;0;0;0;0;1e+05
"4770";"261410";0;25000;0;0;0;0;0;0;0;0;0;0;0;25000
"4771";"350010";0;195000;26666,6666666667;0;0;0;0;0;0;0;0;0;0;221666,666666667
"4772";"110018";0;97221,975;0;0;0;0;0;0;0;0;0;0;0;97221,975
"4773";"292800";0;60000;0;0;0;0;0;0;0;0;0;0;0;60000
"4774";"260510";0;0;0;0;0;0;0;0;0;0;36000;0;0;36000
"4775";"211240";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4776";"314110";0;0;150000;0;0;0;0;0;0;0;0;0;0;150000
"4777";"150590";0;250000;0;0;0;0;0;0;0;0;0;0;0;250000
"4778";"310900";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4779";"520880";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4780";"320332";0;0;0;0;0;0;0;0;0;0;2e+05;0;0;2e+05
"4781";"320332";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4782";"320455";0;0;5e+05;0;0;0;0;0;0;0;0;0;0;5e+05
"4783";"150490";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4784";"210830";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4785";"230840";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4786";"150290";0;125000;0;0;0;0;0;0;0;0;0;0;0;125000
"4787";"431370";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4788";"430676";0;0;33333,3333333333;0;0;0;0;0;0;0;0;0;0;33333,3333333333
"4789";"310150";0;0;35400;56250;0;0;0;0;0;0;4e+05;0;0;491650
"4790";"290100";0;66666,6666666667;1e+05;0;0;0;0;0;0;0;0;0;0;166666,666666667
"4791";"230690";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4792";"330620";0;87500;80000;0;0;0;0;0;0;0;162857,142857143;0;0;330357,142857143
"4793";"313440";0;0;0;0;0;0;0;0;0;0;0;0;0;0
