"";"COD7D";"Municipio";"COD6D";"Aracaju";"Belem";"Belo_Horizonte";"Boa_Vista";"Brasilia";"Campo_Grande";"Cuiaba";"Curitiba";"Florianopolis";"Fortaleza";"Goiania";"Joao_Pessoa";"Macapa";"Maceio";"Manaus";"Natal";"Palmas";"Porto_Alegre";"Porto_Velho";"Recife";"Rio_Branco";"Rio_de_Janeiro";"Salvador";"Sao_Luis";"Sao_Paulo";"Teresina";"Vitoria";"LessDistant"
"29212";"3525854";"JUMIRIM";"352585";1756238,70402628;2419469,21576715;531585,855023443;3222279,606627;810195,838404635;709669,756266007;1204055,50409472;304271,093524452;501470,99630447;2358174,50113544;731506,623563798;2240807,06129053;2635889,47198265;1978161,25224327;2634538,291094;2340813,09061423;1426080,11053252;844803,836191507;2341591,29633345;2159768,53060194;2621990,9949065;444114,457325208;1497407,82621625;2295515,98005046;131532,036652614;2063889,74124915;835704,102163862;131,532037
"2937";"3525904";"JUNDIAÍ";"352590";1705772,26122338;2434641,86781016;475803,436223483;3273987,53796899;825937,488269121;798197,212849634;1277810,36525084;349361,237808048;511524,189021114;2329505,37032939;766220,815522528;2192547,03995322;2659283,30423707;1926874,72490839;2692638,52688769;2296662,9508373;1442118,05430415;873752,065829366;2418826,96832688;2109676,00103318;2705210,87410385;355115,084076673;1446674,80146726;2292404,49985122;57251,1542343707;2051432,49486416;756712,143703238;57,251154
"2944";"3526001";"JUNQUEIRÓPOLIS";"352600";1918381,03234157;2258822,16437403;797363,698622201;2899817,00810461;735456,228309711;298239,565433447;816804,373712569;497142,781385911;740788,557867318;2401521,33452028;578542,086396392;2381361,60732832;2435495,97968448;2138884,30330082;2291378,69211593;2459329,1182177;1291358,9551396;958251,408337238;1937189,4776874;2310895,50862631;2205757,00821481;838468,517542499;1668914,88064279;2220423,76302081;549342,034493395;2037541,62971823;1166176,50362441;298,23957
"2954";"3526100";"JUQUIÁ";"352610";1840873,36301466;2543252,23727319;610751,077868261;3338374,42121856;933701,53215004;770539,455169275;1301106,81066623;216685,31854162;382565,615063162;2463450,84629881;855050,863120565;2327912,55602306;2760034,31532793;2061785,02572242;2746520,02062082;2432358,27056874;1549844,85671866;738776,69164368;2430786,21210097;2244777,72427568;2697322,66916458;451069,476411149;1581788,1543444;2414924,65587759;119778,628257859;2179190,3116182;874306,861327364;119,778628
"2964";"3526209";"JUQUITIBA";"352620";1778693,43856647;2517896,72226206;549130,323214629;3342483,03547841;908554,166886912;816325,919950895;1325822,50393753;284429,544071092;428153,278969132;2411179,0726497;842888,629095599;2266384,22080621;2740650,1204636;1999136,57437845;2756424,77852482;2372570,11396613;1525018,84176888;794607,648138839;2461677,18350939;2182523,9302965;2737074,78389802;381646,135284418;1519706,86004011;2377408,00402876;51128,3017224457;2136050,15954728;804582,430166258;51,128302
"2974";"3526308";"LAGOINHA";"352630";1591544,70018258;2442291,11177355;375369,872931025;3352584,32920754;853119,332724217;964073,925771279;1408731,67020584;491799,330268091;598466,414000629;2253314,13027529;830644,007898897;2080428,01149558;2682260,48095276;1810146,54710032;2785755,54587817;2191750,30831305;1458128,53204617;977041,728202005;2553985,5456883;1994477,82980249;2854363,52763551;179965,900604827;1333515,27380501;2265143,54385263;160067,835198406;2007387,09347585;595630,860596668;160,067835
"2984";"3526407";"LARANJAL PAULISTA";"352640";1754424,67712573;2409563,58479664;531377,086670757;3210035,04744258;800554,688741474;699075,333232617;1191645,09861065;308951,019977987;509998,232879763;2353067,74133667;720363,397681815;2238566,66258677;2625299,47907655;1976445,99773894;2622114,53750385;2337917,98117189;1416208,87367121;850727,66275938;2329354,4648601;2157833,51551125;2610283,19431419;451889,807715305;1495692,40600242;2287376,96875035;143153,53749042;2056808,05921027;839836,818364846;143,153537
"2994";"3526506";"LAVÍNIA";"352650";1865244,626387;2220264,31673717;750406,514407583;2884910,67142627;685567,586824585;335437,691546577;816767,222730516;511302,672103138;756530,449167315;2350002,2197368;532240,460230332;2328134,39749281;2401446,08716868;2085705,53337119;2280507,07899521;2406238,39077382;1248384,97425216;990970,965050779;1946290,31701124;2257666,82793691;2224115,06920463;806021,888012153;1615951,76529242;2174687,28794766;529473,118310231;1988680,40300607;1122374,19181143;335,43769
"3004";"3526605";"LAVRINHAS";"352660";1521408,31132052;2385749,33929704;305444,581104707;3317522,59229921;806256,627775467;984549,260339259;1401393,8313151;554624,031096517;668795,742735038;2183405,52265072;796743,179190728;2010234,65795943;2629480,51784191;1740234,62668254;2757090,75488581;2121247,29800637;1405163,77174884;1046933,39681707;2546995,11672098;1924478,62857051;2856559,64783887;153579,317914098;1263255,1786789;2201341,78143426;219410,946402334;1941017,50264566;536971,010530607;153,57932
"30112";"3526704";"LEME";"352670";1649261,76438044;2318862,20031529;431711,3750344;3153831,94605986;709140,589158631;729386,730072096;1172378,92504195;416574,514132057;610475,249468492;2245583,70430794;644961,052999352;2132599,16744353;2540606,04955424;1871447,91606639;2574593,29280986;2231047,49029922;1325705,03219551;957427,89028976;2316443,4551419;2052396,87941178;2613254,45660941;407538,756057853;1390771,78640534;2186582,75395546;178299,955421647;1952487,94000808;760390,540719778;178,299955
"30211";"3526803";"LENÇÓIS PAULISTA";"352680";1796402,2338044;2371808,40861077;590825,432137354;3132587,16276364;770893,464349258;593899,695997609;1095252,25820038;313876,687365071;544029,768773235;2366571,74964566;669530,216873014;2276545,96487344;2578075,72245763;2018845,47944561;2538812,01234007;2370524,82910917;1380502,68381102;854461,387131107;2229450,16871369;2198302,75838348;2506469,35492638;551542,526017279;1538940,90042684;2270730,6162008;247634,66119295;2051664,05492581;922731,685068054;247,634661
"3037";"3526902";"LIMEIRA";"352690";1685856,21530445;2365861,08873688;462464,602745453;3193852,57802209;756075,391664396;736217,988605816;1199899,61854014;374192,586433957;563646,4441583;2289167,08003235;689041,671163876;2170299,30992527;2586887,08473903;1907821,69151159;2612050,95694586;2270278,41655018;1372638,7638612;912982,458592066;2342200,40362994;2089343,16297419;2632986,27502578;402585,218783122;1427065,03224781;2233635,53713159;137603,11363101;1998748,51606304;776262,917356497;137,603114
"3044";"3527009";"LINDÓIA";"352700";1630827,30133104;2361554,14553396;402282,554550027;3221436,88688748;754886,597068826;805422,662232783;1251169,56054661;423764,241901481;591452,83516679;2249827,68290061;705525,824783246;2116879,63138273;2589479,2714829;1852296,94467385;2645982,42914084;2219714,90144403;1369973,35443735;952867,943231242;2395623,31143979;2034662,72167176;2693069,2046467;331444,22731942;1371764,51274167;2214252,4587763;125884,754041922;1971958,39537446;704190,242807769;125,884754
"3054";"3527108";"LINS";"352710";1786878,35938589;2261726,04698167;626471,48518431;2991937,30370871;679375,471450051;480839,236969563;952193,277624316;425882,42343564;667404,325683918;2315201,93120888;555881,135392145;2259059,99767927;2458880,98679366;2008845,08972889;2396016,45520395;2345031,57103108;1275511,46836594;947345,37689166;2088897,59726693;2184730,26160927;2372794,31177877;656690,042249254;1532954,41660235;2183077,7414525;382574,45035203;1978054,38829838;987801,192637356;382,57445
"3064";"3527207";"LORENA";"352720";1556352,52045486;2412721,81289929;339846,430107096;3333376,62100363;827862,800201897;972280,803636734;1402999,41410417;522507,85000818;633788,153605821;2217822,50343335;811548,527120399;2045197,27846752;2654474,15110087;1775105,44016584;2769652,32871316;2156281,14815709;1430164,28038616;1012052,30356795;2548630,55065987;1959379,62105084;2853660,51058062;164897,748661406;1298235,54135628;2232225,899789;188178,07004841;1973327,92248766;566600,227137641;164,89775
"3074";"3527256";"LOURDES";"352725";1784684,8601392;2188769,86394231;664906,724002663;2897567,49827934;627321,898294229;417707,866399776;856999,909083561;510787,667400663;754876,650658733;2283050,59365489;487256,953808184;2250106,51887171;2379368,40117981;2005594,98604138;2300306,27436744;2330469,92052871;1208140,78458191;1017528,7827514;1995668,82932037;2178596,08576629;2284906,09795469;733208,743156116;1534233,63256252;2125993,67995187;475329,944381689;1931216,16903608;1038418,5210541;417,70787
"3084";"3527306";"LOUVEIRA";"352730";1697905,96756864;2422266,09294546;468225,620843121;3262095,49641654;813505,506113059;792321,010182927;1268004,06851249;356735,913096362;522429,482265123;2319357,2636525;753860,834522615;2184438,56522254;2646814,21967701;1919138,80134964;2681141,07801429;2288064,07637488;1429709,63077389;883416,607758729;2409484,93325152;2101796,72688374;2697146,585675;356924,052161734;1438810,48024083;2280601,10952306;69293,6094717263;2040103,38888519;754100,594479557;69,293609
"3094";"3527405";"LUCÉLIA";"352740";1893597,19356578;2273894,73975817;757079,128100038;2937018,1825246;731206,97782084;347646,027972502;861809,621960609;458776,087403275;703701,376027897;2391436,88614603;582334,699989767;2359877,91311297;2456012,17686705;2114705,2309456;2331110,21929614;2440500,52257633;1300272,80638951;936408,698024711;1985691,21322347;2288095,37534904;2256155,07056122;788999,796527906;1642460,13629674;2224503,71561142;498616,272107859;2035177,86526054;1122345,99277178;347,64603
"31012";"3527504";"LUCIANÓPOLIS";"352750";1835748,44602361;2352026,29857684;646443,27210494;3080503,55648152;763452,474267619;516060,00766923;1027888,26331021;333805,21474573;575183,214343416;2385083,83600158;646098,622438516;2312464,44176434;2550679,64650545;2058134,63340597;2482095,23039239;2402594,41485716;1364377,0073584;859659,123928082;2158023,32730069;2236034,3574374;2430996,92751166;627753,863872594;1579662,2432747;2267196,72158048;324667,633790912;2057049,8542546;989825,11651218;324,667634
"31112";"3527603";"LUÍS ANTÔNIO";"352760";1632555,50219814;2248283,13594746;437984,675783752;3071571,4984488;638897,424138324;675073,105533579;1094254,71008294;461123,014042691;671541,11997137;2205671,41924642;565698,795687587;2112181,71902795;2466142,44040088;1855010,40410141;2492050,75158347;2206059,23157238;1254878,81841617;1005186,10741298;2239206,8350988;2034173,920273;2541093,99108654;470828,592292137;1375408,16740723;2126854,1010021;259876,497495279;1899601,45320453;791359,734957878;259,876497
"31212";"3527702";"LUIZIÂNIA";"352770";1842514,3554097;2269662,49148646;693573,023187525;2965796,47840181;705537,601368024;413215,967257557;906710,681436325;435149,788114496;680219,825867038;2355682,84646037;568144,454231026;2311862,83255657;2459232,31921336;2064106,58129062;2364569,65124389;2395182,23705879;1289097,84006647;936670,125756561;2037551,89739681;2238786,82209606;2314432,62385104;723457,644420436;1589907,58363058;2205873,18164968;439007,821774824;2008730,71154634;1056713,76852134;413,21597
"31311";"3527801";"LUPÉRCIO";"352780";1852956,82017344;2348542,04001061;669335,534279354;3064517,49191744;765785,792995878;488443,634526698;1005891,49668665;342114,594768092;585688,639271976;2395209,41466624;642851,479284176;2328440,08364726;2544311,88046869;2075264,81351361;2464309,54139632;2417282,75679277;1362695,44863577;860136,129499353;2133946,4364522;2252618,55991132;2404925,51805089;655577,040172239;1597398,91665883;2269642,6796033;351850,466182999;2062724,257153;1015579,23085866;342,11459
"31410";"3527900";"LUTÉCIA";"352790";1890407,76742201;2341972,72722137;719321,942386597;3030762,04050623;773935,524010314;429559,808929507;959818,884526489;366559,146324813;611942,177936106;2417567,20328644;639762,625556026;2363129,22670993;2531464,60742736;2112459,07067418;2426791,76639971;2449240,8441565;1360811,27161675;864334,791177148;2082740,38093519;2288607,90003909;2349312,80876495;715013,086535394;1636081,04042319;2275782,27585213;410269,74587131;2075836,47399424;1070881,41320131;366,55915
"3156";"3528007";"MACATUBA";"352800";1774027,93846335;2350722,23076656;570968,936320917;3118575,25443824;748667,414059226;598190,140472899;1088134,06447831;336271,974501263;564418,849302008;2342993,48012507;649563,946692902;2253842,78088239;2558164,72225538;1996478,7798477;2526476,03791622;2347503,27774049;1359061,19453735;877536,277752946;2224598,36203604;2175775,85532092;2505291,98339591;542526,980507227;1516706,27816482;2247895,51057966;248228,806764424;2028305,42403397;906914,663905665;248,228807
"3164";"3528106";"MACAUBAL";"352810";1755663,98966829;2174201,18116046;636406,98896446;2897693,99942765;605224,363617479;444880,752972459;868147,278168744;518629,3046372;761297,168140699;2257485,47154583;470176,970483219;2221627,61258796;2367838,10263153;1976660,70271649;2303089,39054123;2302532,48593228;1191202,53007796;1032473,96489389;2009184,12417127;2149882,10761019;2302637,95205981;711862,725340127;1504992,5678943;2105939,0179409;463173,759851245;1908499,01680345;1011033,46567994;444,88075
"3174";"3528205";"MACEDÔNIA";"352820";1726242,79112014;2094437,28500736;651398,722491499;2814390,90539829;540462,072404571;433815,970235213;798255,689265782;602779,194671504;845841,936089202;2203519,62918264;394243,192179256;2185808,35091216;2285297,23544431;1945925,44561452;2221586,63732843;2262081,28541395;1114650,75110455;1111877,87549663;1942454,42494152;2116477,7209184;2245501,79237039;763525,531846191;1479178,18078976;2034981,69930497;536643,706884951;1844350,3180874;1033343,55971226;394,24319
"3184";"3528304";"MAGDA";"352830";1761622,74360021;2149865,16757272;659553,503306183;2862256,66786325;591876,500091103;420059,250621556;830504,590652454;549112,772252415;792857,697250976;2251056,85653449;449074,512842107;2224646,70815245;2340354,12682289;1982058,88468176;2266631,08265057;2303277,79798865;1169757,01852044;1056450,75051672;1971800,41681919;2154051,36894738;2266573,19370138;746196,679778856;1512525,87301323;2088850,94694357;500833,10354635;1895968,87477554;1037138,2340099;420,05925
"3194";"3528403";"MAIRINQUE";"352840";1753112,15619123;2467175,0144897;523198,342107259;3288960,9487394;857478,612660254;778658,363843511;1276699,56541044;301929,988523209;468949,705011285;2374432,98799752;789477,948095228;2239800,42582369;2688526,89737507;1974249,97109136;2703536,58125975;2343637,12518061;1474041,61642372;828000,06657577;2414475,90278894;2157013,11543075;2694097,29309534;391156,817047643;1494014,22738292;2331173,52780708;61381,3140589261;2092772,92718632;800559,628644097;61,381314
"3204";"3528502";"MAIRIPORÃ";"352850";1693907,64728631;2451078,24592697;464175,254572949;3303449,27801185;844302,989609918;836593,26379181;1314075,78918303;365750,595037029;511097,452711576;2327595,03047191;791491,270285191;2181496,379882;2678794,16049021;1914462,07082387;2724238,34779184;2287559,47481469;1459507,03981237;879460,663256026;2455761,03541544;2097762,04492705;2743298,66720233;320612,457972662;1434894,18957555;2301564,25210735;37911,5214395137;2056791,19176611;729882,826935501;37,911521
"32112";"3528601";"MANDURI";"352860";1860270,58702644;2414275,13364014;654044,76012947;3148769,65119439;819749,605260125;562750,274515572;1092266,7375677;269255,026731345;508354,702001183;2426630,00258143;708947,898364819;2340137,4235663;2615495,72868377;2082718,70171172;2549863,07334392;2433620,28039772;1424984,70468566;802614,684920894;2218834,74615963;2262065,28941635;2485940,9266011;599302,494822284;1602878,43979774;2322200,31427296;279635,695117209;2107076,3006014;981182,741797054;269,25503
"32211";"3528700";"MARABÁ PAULISTA";"352870";2014160,79820294;2343391,7007225;876889,263999527;2947510,90836244;833405,365971017;264024,717104476;844876,577010592;466069,596242799;702129,776684922;2500259,70422748;673750,899928103;2478667,69025817;2513637,02916072;2234993,96827619;2332840,77893566;2557465,13651616;1382160,54130271;887213,961817912;1943459,49699515;2407665,08598809;2193688,1826492;888709,520685768;1763702,42267465;2314063,94354949;579936,118396346;2134430,08766094;1237812,20257993;264,02472
"3237";"3528809";"MARACAÍ";"352880";1941979,69235247;2381701,43293967;767011,996509077;3049938,03750945;821287,793566138;410376,568710105;966490,196731599;346267,404526195;590468,070479884;2468226,15138218;682839,563591866;2414873,61583936;2567394,17911083;2164059,21154113;2442319,43554539;2500982,22752247;1403423,45191005;825728,11161309;2080285,31482527;2340296,86613196;2337976,03849316;748631,833986252;1687509,19321709;2321610,08571102;433869,201762122;2124194,64387845;1114149,47399198;346,2674
